Title,Game,player1,player2
Tuesday Trials 100 SF6 Losers Final - Meatcrab (Juri) vs IronZhangief (Zangief),Street Fighter 6,Meatcrab,Ironzhangief
Tuesday Trials 100 SF6 Losers Quarters - SmakDB (Cammy) vs Wobbles (Ken),Street Fighter 6,SmakDB,Wobbles
Tuesday Trials 100 SF6 Losers R5 - SmakDB (Cammy) vs Wefran (Cammy),Street Fighter 6,SmakDB,Marnie
Tuesday Trials 100 SF6 Losers Semis - SmakDB (Cammy) vs Meatcrab (Juri),Street Fighter 6,SmakDB,Meatcrab
Tuesday Trials 100 SF6 Winners Final - Acvius (JP) vs IronZhangief (Zangief),Street Fighter 6,Acvius,Ironzhangief
Tuesday Trials 100 SF6 Winners Quarters - Wefran (Cammy) vs LongJohnCena (Luke),Street Fighter 6,Marnie,LongJohnCena
Tuesday Trials 100 SF6 Winners Semis - Acvius (JP) vs LongJohnCena (Luke),Street Fighter 6,Acvius,LongJohnCena
Tuesday Trials 100 SSBU Losers R2 - Depredationz (Young Link) vs Diablo (Palutena),Ultimate,Depredationz,Diablo
Tuesday Trials 100 SSBU Losers R3 - fourside (Lucas) vs VALAMWAY (Mii Gunner),Ultimate,fourside,VALAMWAY
Tuesday Trials 100 SSBU Winners R2 - Schmlorp (Lucas) vs Q Zinnias (Chrom),Ultimate,Schmlorp,Q Zinnias
Tuesday Trials 100 SSBU Winners R2 - Tallen (Banjo & Kazooie) vs QuikyCrisp (Terry),Ultimate,Tallen,QuikyCrisp
Tuesday Trials 100 SSBU Winners R2 - froggie_ (Isabelle) vs mooni (Diddy Kong),Ultimate,froggie_,mooni
Tuesday Trials 101 GGST Grand Final - NOELL (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
"Tuesday Trials 101 GGST Losers Final - NOELL (Bedman?, Sol) vs The Law (Goldlewis, Jack-O')",Guilty Gear: Strive,Noel,Meaty Behemy
Tuesday Trials 101 GGST Losers Quarters - Naiya55 (Potemkin) vs The Law (Goldlewis),Guilty Gear: Strive,Naiya55,Meaty Behemy
Tuesday Trials 101 GGST Losers Quarters - ThereGoesMySanity (May) vs mooni (Bridget),Guilty Gear: Strive,ThereGoesMySanity,mooni
Tuesday Trials 101 GGST Losers R3 - jaqworld (Sin) vs The Law (Goldlewis),Guilty Gear: Strive,jaqworld,Meaty Behemy
"Tuesday Trials 101 GGST Losers R4 - NeroGX (Chipp, Johnny) vs The Law (Goldlewis, Jack-O')",Guilty Gear: Strive,NeroGX,Meaty Behemy
Tuesday Trials 101 GGST Losers R4 - R Squared (I-No) vs mooni (Bridget),Guilty Gear: Strive,R Squared,mooni
Tuesday Trials 101 GGST Losers Semis - ThereGoesMySanity (May) vs The Law (Goldlewis),Guilty Gear: Strive,ThereGoesMySanity,Meaty Behemy
Tuesday Trials 101 GGST Winners Final - Mangocopter (Potemkin) vs NOELL (Bedman?),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 101 GGST Winners Semis - NOELL (Bedman?) vs ThereGoesMySanity (May),Guilty Gear: Strive,Noel,ThereGoesMySanity
Tuesday Trials 101 GGST Winners Semis - Naiya55 (Potemkin) vs Mangocopter (Potemkin),Guilty Gear: Strive,Naiya55,Mangocopter
Tuesday Trials 101 SF6 Grand Final - Acvius (JP) vs Wobbles (Ken),Street Fighter 6,Acvius,Wobbles
Tuesday Trials 101 SF6 Losers Final - Acvius (JP) vs Mag3r (Zangief),Street Fighter 6,Acvius,Mag3r
Tuesday Trials 101 SF6 Losers Semis - DonShark (Chun-Li) vs Mag3r (Zangief),Street Fighter 6,DonShark,Mag3r
Tuesday Trials 101 SF6 Winners Final - Acvius (JP) vs Wobbles (Ken),Street Fighter 6,Acvius,Wobbles
Tuesday Trials 101 SSBU Winners R1 - Improv (Pokémon Trainer) vs iHOLES (Mario),Ultimate,Improv,iHOLES
Tuesday Trials 101 SSBU Winners R2 - SkyHigh (R.O.B.) vs Kobomb (Ness),Ultimate,SkyHigh,Kobomb
Tuesday Trials 101 SSBU Winners R2 - ToastedArt (Mii Brawler) vs froggie_ (Isabelle),Ultimate,ToastedArt,froggie_
"Tuesday Trials 101 SSBU Winners R3 - Rob Gucci (Wolf, Inkling) vs fourside (Bowser Jr.)",Ultimate,Rob Gucci,fourside
"Tuesday Trials 101 SSBU Winners R3 - Wizard Guy (Pikachu, Min Min) vs Cornball (Sora)",Ultimate,Wizard Guy,Cornball
Tuesday Trials 102 GGST Grand Final - Mangocopter (Potemkin) vs NOELL (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 102 GGST Losers Final - ThereGoesMySanity (May) vs NOELL (Sol),Guilty Gear: Strive,ThereGoesMySanity,Noel
Tuesday Trials 102 GGST Losers Quarters - Naiya55 (Potemkin) vs BoatCamel (Jack-O'),Guilty Gear: Strive,Naiya55,BoatCamel
Tuesday Trials 102 GGST Losers Quarters - ThereGoesMySanity (May) vs mooni (Bridget),Guilty Gear: Strive,ThereGoesMySanity,mooni
Tuesday Trials 102 GGST Losers Semis - ThereGoesMySanity (May) vs Naiya55 (Potemkin),Guilty Gear: Strive,ThereGoesMySanity,Naiya55
Tuesday Trials 102 GGST Winners Final - Mangocopter (Potemkin) vs NOELL (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 102 GGST Winners Semis - Mangocopter (Potemkin) vs Naiya55 (Potemkin),Guilty Gear: Strive,Mangocopter,Naiya55
Tuesday Trials 102 GGST Winners Semis - ThereGoesMySanity (May) vs NOELL (Sol),Guilty Gear: Strive,ThereGoesMySanity,Noel
Tuesday Trials 102 SSBU Winners Quarters - An (Snake) vs Solis (Joker),Ultimate,An,Solis
Tuesday Trials 102 SSBU Winners R1 - Dungarani (Captain Falcon) vs Medi (Palutena),Ultimate,Dungarani,Medi
Tuesday Trials 102 SSBU Winners R1 - Godot (Kirby) vs Q Zinnias (Captain Falcon),Ultimate,Godot,Q Zinnias
Tuesday Trials 102 SSBU Winners R2 - CBlub (Diddy Kong) vs lehaunts (Ryu),Ultimate,CBlub,lehaunts
Tuesday Trials 102 SSBU Winners R3 - Currupt (Bayonetta) vs Jcm (Robin),Ultimate,Currupt,Jcm
"Tuesday Trials 102 SSBU Winners R3 - Wizard Guy (Min Min, Pikachu) vs Tessa (Inkling)",Ultimate,Wizard Guy,Tessa
Tuesday Trials 103 GGST Grand Final - Mangocopter (Potemkin) vs NOELL (Millia),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 103 GGST Losers Final - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 103 GGST Losers Quarters - Naiya55 (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Naiya55,Yemma
Tuesday Trials 103 GGST Losers Quarters - ThereGoesMySanity (May) vs Speech (Potemkin),Guilty Gear: Strive,ThereGoesMySanity,Speech
Tuesday Trials 103 GGST Losers R4 - TaishouNara (Anji) vs Speech (Potemkin),Guilty Gear: Strive,TaishouNara,Speech
Tuesday Trials 103 GGST Losers R4 - mooni (Bridget) vs Yemma (Bridget),Guilty Gear: Strive,mooni,Yemma
Tuesday Trials 103 GGST Losers Semis - ThereGoesMySanity (May) vs Yemma (Bridget),Guilty Gear: Strive,ThereGoesMySanity,Yemma
Tuesday Trials 103 GGST Winners Final - NOELL (Millia) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 103 GGST Winners Semis - Mangocopter (Potemkin) vs Naiya55 (Potemkin),Guilty Gear: Strive,Mangocopter,Naiya55
Tuesday Trials 103 GGST Winners Semis - NOELL (Millia) vs ThereGoesMySanity (May),Guilty Gear: Strive,Noel,ThereGoesMySanity
Tuesday Trials 103 SF6 Grand Final - Whiskey (Manon) vs DonShark (Chun-Li),Street Fighter 6,Whiskey,DonShark
Tuesday Trials 103 SF6 Losers Final - Whiskey (Manon) vs Michu (Manon),Street Fighter 6,Whiskey,PookieTheBEAR
Tuesday Trials 103 SF6 Losers Semis - Mangocopter (Ryu) vs Michu (Manon),Street Fighter 6,Mangocopter,PookieTheBEAR
Tuesday Trials 103 SSBU Winners Quarters - Sage (Min Min) vs Cornball (Sora),Ultimate,Sage,Cornball
Tuesday Trials 103 SSBU Winners R1 - Weegee (Dark Pit) vs Zyxx (Byleth),Ultimate,Weegee,Zyxx
Tuesday Trials 103 SSBU Winners R1 - gamer (Ridley) vs Godot (Kirby),Ultimate,gamer,Godot
Tuesday Trials 103 SSBU Winners R2 - SupaSulley (Incineroar) vs Voltz (Sheik),Ultimate,SupaSulley,Voltz
Tuesday Trials 103 SSBU Winners R2 - VictoryStar (Terry) vs Quaggles (Bowser),Ultimate,VictoryStar,Quaggles
Tuesday Trials 103 SSBU Winners R3 - XYK (Samus) vs Schmlorp (Lucas),Ultimate,XYK,Schmlorp
Tuesday Trials 103 SSBU Winners R3 - fourside (Bowser Jr.) vs Cornball (Sora),Ultimate,fourside,Cornball
Tuesday Trials 104 GGST Grand Final - Mangocopter (Potemkin) vs NOELL (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 104 GGST Losers Final - Naiya55 (Potemkin) vs NOELL (Sol),Guilty Gear: Strive,Naiya55,Noel
"Tuesday Trials 104 GGST Losers Quarters - Naiya55 (Potemkin) vs NeroGX (Chipp, Johnny)",Guilty Gear: Strive,Naiya55,NeroGX
Tuesday Trials 104 GGST Losers Quarters - Sente (Nagoriyuki) vs ThereGoesMySanity (May),Guilty Gear: Strive,Sente,ThereGoesMySanity
Tuesday Trials 104 GGST Losers R4 - BoatCamel (Jack-O') vs NeroGX (Chipp),Guilty Gear: Strive,BoatCamel,NeroGX
Tuesday Trials 104 GGST Losers R4 - Sente (Nagoriyuki) vs SlabOfBeef (Nagoriyuki),Guilty Gear: Strive,Sente,SlabofBeef
Tuesday Trials 104 GGST Losers Semis - Naiya55 (Potemkin) vs ThereGoesMySanity (May),Guilty Gear: Strive,Naiya55,ThereGoesMySanity
Tuesday Trials 104 GGST Winners Final - NOELL (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 104 GGST Winners Semis - Mangocopter (Potemkin) vs ThereGoesMySanity (May),Guilty Gear: Strive,Mangocopter,ThereGoesMySanity
Tuesday Trials 104 GGST Winners Semis - Naiya55 (Potemkin) vs NOELL (Sin),Guilty Gear: Strive,Naiya55,Noel
Tuesday Trials 104 SF6 Grand Final - Wobbles (Ken) vs Meatcrab (Juri),Street Fighter 6,Wobbles,Meatcrab
Tuesday Trials 104 SF6 Losers Final - Mag3r (Zangief) vs Meatcrab (Juri),Street Fighter 6,Mag3r,Meatcrab
Tuesday Trials 104 SF6 Losers Semis - Mag3r (Zangief) vs ScottyGazpacho (Dee Jay),Street Fighter 6,Mag3r,ScottyGazpacho
Tuesday Trials 104 SF6 Winners Final - Meatcrab (Juri) vs Wobbles (Ken),Street Fighter 6,Meatcrab,Wobbles
Tuesday Trials 104 SSBU Winners Quarters - El Scorcho (Snake) vs xane (Meta Knight),Ultimate,El Scorcho,xane
"Tuesday Trials 104 SSBU Winners R1 - gamer (Ridley) vs Weegee (Simon, Dark Pit)",Ultimate,gamer,Weegee
Tuesday Trials 104 SSBU Winners R2 - Schmlorp (Lucas) vs Apparition (Palutena),Ultimate,Schmlorp,Apparition
Tuesday Trials 104 SSBU Winners R3 - BFP (Luigi) vs El Scorcho (Snake),Ultimate,BFP,El Scorcho
Tuesday Trials 104 SSBU Winners R3 - CBlub (Diddy Kong) vs Cornball (Sora),Ultimate,CBlub,Cornball
"Tuesday Trials 104 SSBU Winners R3 - Ikemefuna (Ganondorf) vs Solis (Incineroar, Joker)",Ultimate,Ikemefuna,Solis
Tuesday Trials 105 GGST Grand Final - NOELL (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 105 GGST Losers Final - Yemma (Bridget) vs Mangocopter (Potemkin),Guilty Gear: Strive,Yemma,Mangocopter
Tuesday Trials 105 GGST Losers Quarters - ThereGoesMySanity (May) vs Meaty Behemy (Goldlewis),Guilty Gear: Strive,ThereGoesMySanity,Meaty Behemy
Tuesday Trials 105 GGST Losers Quarters - Yemma (Bridget) vs SlabOfBeef (Nagoriyuki),Guilty Gear: Strive,Yemma,SlabofBeef
Tuesday Trials 105 GGST Losers R4 - Sente (Nagoriyuki) vs Meaty Behemy (Goldlewis),Guilty Gear: Strive,Sente,Meaty Behemy
Tuesday Trials 105 GGST Losers R4 - SlabOfBeef (Nagoriyuki) vs mooni (Bridget),Guilty Gear: Strive,SlabofBeef,mooni
Tuesday Trials 105 GGST Losers Semis - Yemma (Bridget) vs ThereGoesMySanity (May),Guilty Gear: Strive,Yemma,ThereGoesMySanity
Tuesday Trials 105 GGST Winners Final - NOELL (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 105 GGST Winners Semis - Mangocopter (Potemkin) vs ThereGoesMySanity (May),Guilty Gear: Strive,Mangocopter,ThereGoesMySanity
Tuesday Trials 105 GGST Winners Semis - NOELL (Axl) vs Yemma (Bridget),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 105 SF6 Grand Final - Wobbles (Ken) vs Rural Juror (A.K.I.),Street Fighter 6,Wobbles,Rural Juror
Tuesday Trials 105 SF6 Losers Final - Wobbles (Ken) vs Wefran (Cammy),Street Fighter 6,Wobbles,Marnie
"Tuesday Trials 105 SF6 Losers Semis - Wobbles (Ken, Guile) vs Mag3r (Zangief)",Street Fighter 6,Wobbles,Mag3r
Tuesday Trials 105 SF6 Winners Final - Wefran (Cammy) vs Rural Juror (A.K.I.),Street Fighter 6,Marnie,Rural Juror
Tuesday Trials 105 SSBU Winners R1 - Q Zinnias (Captain Falcon) vs Pastel (Zero Suit Samus),Ultimate,Q Zinnias,Pastel
Tuesday Trials 105 SSBU Winners R2 - Schmlorp (Lucas) vs Nitrox (Ness),Ultimate,Schmlorp,Nitrox
Tuesday Trials 105 SSBU Winners R2 - Voltz (Sheik) vs lehaunts (Ryu),Ultimate,Voltz,lehaunts
Tuesday Trials 105 SSBU Winners R3 - CBlub (Diddy Kong) vs Jcm (Robin),Ultimate,CBlub,Jcm
"Tuesday Trials 105 SSBU Winners R3 - Schmlorp (Lucas) vs Solis (Incineroar, Joker)",Ultimate,Schmlorp,Solis
Tuesday Trials 106 GGST Grand Final - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 106 GGST Losers Final - NOELL (Axl) vs Yemma (Bridget),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 106 GGST Losers Quarters - Asylum (Ramlethal) vs Speech (Potemkin),Guilty Gear: Strive,Asylum,Speech
Tuesday Trials 106 GGST Losers Quarters - SlabOfBeef (Nagoriyuki) vs Yemma (Bridget),Guilty Gear: Strive,SlabofBeef,Yemma
Tuesday Trials 106 GGST Losers R2 - BillClintonBurnerAcc (Goldlewis) vs Zero-1 (Zato),Guilty Gear: Strive,Marie,Ichi
Tuesday Trials 106 GGST Losers R4 - SlabOfBeef (Anji) vs R Squared (I-No),Guilty Gear: Strive,SlabofBeef,R Squared
Tuesday Trials 106 GGST Losers R4 - mooni (Bridget) vs Speech (Potemkin),Guilty Gear: Strive,mooni,Speech
Tuesday Trials 106 GGST Losers Semis - Yemma (Bridget) vs Speech (Potemkin),Guilty Gear: Strive,Yemma,Speech
Tuesday Trials 106 GGST Winners Final - NOELL (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 106 GGST Winners Quarters - Yemma (Bridget) vs mooni (Bridget),Guilty Gear: Strive,Yemma,mooni
Tuesday Trials 106 GGST Winners Semis - NOELL (Sol) vs Asylum (Ramlethal),Guilty Gear: Strive,Noel,Asylum
Tuesday Trials 106 GGST Winners Semis - Yemma (Bridget) vs Mangocopter (Potemkin),Guilty Gear: Strive,Yemma,Mangocopter
Tuesday Trials 106 SF6 Grand Final - Mag3r (Zangief) vs Wobbles (Guile),Street Fighter 6,Mag3r,Wobbles
Tuesday Trials 106 SF6 Losers Final - Mag3r (Zangief) vs Rob Gucci (E. Honda),Street Fighter 6,Mag3r,Rob Gucci
Tuesday Trials 106 SF6 Losers Semis - DonShark (Chun-Li) vs Rob Gucci (E. Honda),Street Fighter 6,DonShark,Rob Gucci
Tuesday Trials 106 SF6 Winners Final - Wobbles (Ken) vs Mag3r (Zangief),Street Fighter 6,Wobbles,Mag3r
"Tuesday Trials 106 SSBU Winners R1 - Sykom (Kirby, Captain Falcon) vs Enigmatic (Samus)",Ultimate,Sykom,Enigmatic
"Tuesday Trials 106 SSBU Winners R1 - droon (Mii Brawler, Olimar) vs Nonsense (Mr. Game & Watch)",Ultimate,droon,Nonsense
Tuesday Trials 106 SSBU Winners R2 - El Scorcho (Snake) vs TheMitt86 (Captain Falcon),Ultimate,El Scorcho,TheMitt86
Tuesday Trials 106 SSBU Winners R2 - lehaunts (Ryu) vs QuikyCrisp (Terry),Ultimate,lehaunts,QuikyCrisp
Tuesday Trials 106 SSBU Winners R3 - fourside (Bowser Jr.) vs SyameonWC (Ridley),Ultimate,fourside,SyameonWC
Tuesday Trials 107 GGST Grand Final - Mangocopter (Potemkin) vs NOELL (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 107 GGST Losers Final - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 107 GGST Losers Quarters - Mangocopter (Potemkin) vs Joshua Supostus (Potemkin),Guilty Gear: Strive,Mangocopter,Supostus
Tuesday Trials 107 GGST Losers Quarters - Naiya55 (Potemkin) vs Why.exe (Bedman?),Guilty Gear: Strive,Naiya55,Why.exe
Tuesday Trials 107 GGST Losers R3 - Sente (Nagoriyuki) vs jaqworld (Sin),Guilty Gear: Strive,Sente,jaqworld
Tuesday Trials 107 GGST Losers Semis - Mangocopter (Potemkin) vs Why.exe (Bedman?),Guilty Gear: Strive,Mangocopter,Why.exe
Tuesday Trials 107 GGST Winners Final - NOELL (Sol) vs Yemma (Bridget),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 107 GGST Winners Quarters - Mangocopter (Potemkin) vs jaqworld (Sin),Guilty Gear: Strive,Mangocopter,jaqworld
Tuesday Trials 107 GGST Winners Quarters - Why.exe (Bedman?) vs Meaty Behemy (Goldlewis),Guilty Gear: Strive,Why.exe,Meaty Behemy
Tuesday Trials 107 GGST Winners R2 - Naiya55 (Potemkin) vs TaishouNara (Anji),Guilty Gear: Strive,Naiya55,TaishouNara
Tuesday Trials 107 GGST Winners Semis - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 107 GGST Winners Semis - NOELL (Sol) vs Why.exe (Bedman?),Guilty Gear: Strive,Noel,Why.exe
Tuesday Trials 107 SF6 Grand Final - Wefran (Cammy) vs Chee (Marisa),Street Fighter 6,Marnie,Chee
Tuesday Trials 107 SF6 Losers Final - Alex (JP) vs Chee (Marisa),Street Fighter 6,Alex,Chee
Tuesday Trials 107 SF6 Losers Semis - Wobbles (Ken) vs Chee (Marisa),Street Fighter 6,Wobbles,Chee
Tuesday Trials 107 SF6 Winners Final - Alex (JP) vs Wefran (Cammy),Street Fighter 6,Alex,Marnie
Tuesday Trials 107 SSBU Winners Quarters - Solis (Incineroar) vs XYK (Samus),Ultimate,Solis,XYK
Tuesday Trials 107 SSBU Winners R1 - lehaunts (Kazuya) vs Ediddy (Roy),Ultimate,lehaunts,Ediddy
Tuesday Trials 107 SSBU Winners R2 - fourside (Bowser Jr.) vs Apparition (Palutena),Ultimate,fourside,Apparition
Tuesday Trials 107 SSBU Winners R3 - Apparition (Palutena) vs Sage (Min Min),Ultimate,Apparition,Sage
Tuesday Trials 107 SSBU Winners R3 - BFP (Luigi) vs An (Snake),Ultimate,BFP,An
Tuesday Trials 107 SSBU Winners R3 - Schmlorp (Lucas) vs SyameonWC (Ridley),Ultimate,Schmlorp,SyameonWC
Tuesday Trials 108 GGST Grand Final - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
"Tuesday Trials 108 GGST Losers Final - Mangocopter (Potemkin) vs Ziad (Testament, Ky)",Guilty Gear: Strive,Mangocopter,Ziad
Tuesday Trials 108 GGST Losers R3 - Bee (Bridget) vs Mx. Up (Bridget),Guilty Gear: Strive,Bee,Mx. Up
Tuesday Trials 108 GGST Losers Semis - mooni (Bridget) vs Ziad (Testament),Guilty Gear: Strive,mooni,Ziad
Tuesday Trials 108 GGST Winners Final - Yemma (Bridget) vs Mangocopter (Potemkin),Guilty Gear: Strive,Yemma,Mangocopter
Tuesday Trials 108 GGST Winners Quarters - NeroGX (Chipp) vs ThereGoesMySanity (May),Guilty Gear: Strive,NeroGX,ThereGoesMySanity
Tuesday Trials 108 GGST Winners Quarters - jaqworld (Sin) vs Mangocopter (Potemkin),Guilty Gear: Strive,jaqworld,Mangocopter
"Tuesday Trials 108 GGST Winners Semis - SlabOfBeef (Anji, Nagoriyuki) vs Mangocopter (Potemkin)",Guilty Gear: Strive,SlabofBeef,Mangocopter
Tuesday Trials 108 GGST Winners Semis - Yemma (Bridget) vs ThereGoesMySanity (May),Guilty Gear: Strive,Yemma,ThereGoesMySanity
Tuesday Trials 108 SF6 Grand Final - Acvius (JP) vs Wobbles (Ken),Street Fighter 6,Acvius,Wobbles
Tuesday Trials 108 SF6 Losers Final - Acvius (JP) vs Rural Juror (A.K.I.),Street Fighter 6,Acvius,Rural Juror
Tuesday Trials 108 SF6 Losers Semis - Chee (Marisa) vs Rural Juror (A.K.I.),Street Fighter 6,Chee,Rural Juror
Tuesday Trials 108 SF6 Winners Final - Acvius (JP) vs Wobbles (Ken),Street Fighter 6,Acvius,Wobbles
Tuesday Trials 108 SSBU Winners R1 - Big Funny (Donkey Kong) vs ThatOneGuy (Incineroar),Ultimate,Big Funny,ThatOneGuy
Tuesday Trials 108 SSBU Winners R1 - TheMikeDrop (Ridley) vs Sykom (Inkling),Ultimate,TheMikeDrop,Sykom
Tuesday Trials 108 SSBU Winners R1 - TheMitt86 (Captain Falcon) vs QuikyCrisp (Terry),Ultimate,TheMitt86,QuikyCrisp
Tuesday Trials 108 SSBU Winners R2 - Solis (Hero) vs VictoryStar (Terry),Ultimate,Solis,VictoryStar
Tuesday Trials 108 SSBU Winners R2 - XYK (Samus) vs lehaunts (Ken),Ultimate,XYK,lehaunts
Tuesday Trials 109 GGST Grand Final - Mangocopter (Potemkin) vs Eun (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 109 GGST Losers Final - ThereGoesMySanity (May) vs Eun (Sol),Guilty Gear: Strive,ThereGoesMySanity,Noel
Tuesday Trials 109 GGST Losers Quarters - ThereGoesMySanity (May) vs NeroGX (Chipp),Guilty Gear: Strive,ThereGoesMySanity,NeroGX
"Tuesday Trials 109 GGST Losers R3 - TaishouNara (Anji) vs Protochowder (Bedman?, Baiken)",Guilty Gear: Strive,TaishouNara,Protochowder
Tuesday Trials 109 GGST Losers R5 - Naiya55 (Potemkin) vs SlabOfBeef (Anji),Guilty Gear: Strive,Naiya55,SlabofBeef
Tuesday Trials 109 GGST Losers Semis - ThereGoesMySanity (May) vs Naiya55 (Potemkin),Guilty Gear: Strive,ThereGoesMySanity,Naiya55
Tuesday Trials 109 GGST Winners Final - Mangocopter (Potemkin) vs Eun (Sol),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 109 GGST Winners Quarters - Mangocopter (Potemkin) vs Naiya55 (Potemkin),Guilty Gear: Strive,Mangocopter,Naiya55
"Tuesday Trials 109 GGST Winners Quarters - Yemma (Bridget) vs Meaty Behemy (Millia, Jack-O')",Guilty Gear: Strive,Yemma,Meaty Behemy
Tuesday Trials 109 GGST Winners Semis - Eun (Sol) vs Yemma (Bridget),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 109 GGST Winners Semis - ThereGoesMySanity (May) vs Mangocopter (Potemkin),Guilty Gear: Strive,ThereGoesMySanity,Mangocopter
Tuesday Trials 109 SF6 Grand Final - Chee (Marisa) vs Acvius (JP),Street Fighter 6,Chee,Acvius
Tuesday Trials 109 SF6 Losers Final - Acvius (JP) vs Wefran (Cammy),Street Fighter 6,Acvius,Marnie
Tuesday Trials 109 SF6 Losers Semis - Acvius (JP) vs Wobbles (Ken),Street Fighter 6,Acvius,Wobbles
Tuesday Trials 109 SF6 Winners Final - Chee (Marisa) vs Wefran (JP),Street Fighter 6,Chee,Marnie
"Tuesday Trials 109 SSBU Winners R1 - froggie_ (Isabelle) vs mooni (Diddy Kong, Pokémon Trainer)",Ultimate,froggie_,mooni
Tuesday Trials 109 SSBU Winners R2 - Apparition (Palutena) vs Kafonn (Byleth),Ultimate,Apparition,Kafonn
Tuesday Trials 109 SSBU Winners R2 - Arvand! (Terry) vs fourside (Bowser Jr.),Ultimate,Arvand!,fourside
"Tuesday Trials 109 SSBU Winners R3 - An (Snake, Fox) vs CBlub (Diddy Kong)",Ultimate,An,CBlub
Tuesday Trials 109 SSBU Winners R3 - Nitrox (Ness) vs Rob Gucci (Snake),Ultimate,Nitrox,Rob Gucci
Tuesday Trials 110 GGST Grand Final - Yemma (Bridget) vs Eun (Sol),Guilty Gear: Strive,Yemma,Noel
Tuesday Trials 110 GGST Losers Final - Yemma (Bridget) vs Mangocopter (Potemkin),Guilty Gear: Strive,Yemma,Mangocopter
Tuesday Trials 110 GGST Losers Quarters - ThereGoesMySanity (May) vs NeroGX (Chipp),Guilty Gear: Strive,ThereGoesMySanity,NeroGX
Tuesday Trials 110 GGST Losers Quarters - mooni (Bridget) vs Yemma (Bridget),Guilty Gear: Strive,mooni,Yemma
Tuesday Trials 110 GGST Losers R4 - Sente (Nagoriyuki) vs NeroGX (Chipp),Guilty Gear: Strive,Sente,NeroGX
Tuesday Trials 110 GGST Losers R4 - SlabOfBeef (Anji) vs mooni (Bridget),Guilty Gear: Strive,SlabofBeef,mooni
Tuesday Trials 110 GGST Losers Semis - Yemma (Bridget) vs NeroGX (Chipp),Guilty Gear: Strive,Yemma,NeroGX
Tuesday Trials 110 GGST Winners Final - Eun (Sol) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 110 GGST Winners Semis - Mangocopter (Potemkin) vs Yemma (Bridget),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 110 GGST Winners Semis - ThereGoesMySanity (May) vs Eun (Sol),Guilty Gear: Strive,ThereGoesMySanity,Noel
"Tuesday Trials 110 SF6 Grand Final - Chee (Marisa) vs Warmachine (Guile, Lily)",Street Fighter 6,Chee,Warmachine
Tuesday Trials 110 SF6 Losers Final - Rural Juror (A.K.I.) vs Warmachine (Guile),Street Fighter 6,Rural Juror,Warmachine
Tuesday Trials 110 SF6 Losers Semis - Rural Juror (A.K.I.) vs Carls493 (Lily),Street Fighter 6,Rural Juror,Carls493
"Tuesday Trials 110 SF6 Winners Final - Chee (Marisa) vs Warmachine (Guile, Lily)",Street Fighter 6,Chee,Warmachine
Tuesday Trials 110 SSBU Winners R1 - Wobbles (Byleth) vs jaqworld (Pac-Man),Ultimate,Wobbles,jaqworld
Tuesday Trials 110 SSBU Winners R2 - 3DS (Chrom) vs Zyxx (Byleth),Ultimate,3DS,Zyxx
"Tuesday Trials 110 SSBU Winners R2 - KZK (Captain Falcon) vs PenguinLord (Dr. Mario, Little Mac)",Ultimate,KZK,PenguinLord
Tuesday Trials 110 SSBU Winners R3 - Asian Jew (Greninja) vs ToastedArt (Ice Climbers),Ultimate,Asian Jew,ToastedArt
